Date,GAP,GLD,GM,JPM,META,NVDA,PLTR,SPY
2020-10-02,0.026860641146093878,-0.0008953758525005462,0.0026331749829713313,0.009487545564897282,-0.025090996404302568,-0.04056327226952694,-0.027484167847082297,-0.009494669907203934
2020-10-05,0.04795662697518166,0.004872915921881216,0.016414943475624444,0.021136304910764014,0.01811964908646857,0.044421763023935856,-0.01847826954547782,0.017733483933271232
2020-10-06,-0.031201499322182635,-0.011760774579356315,-0.01808774495088461,-0.010299064735365127,-0.022633713388786836,0.006890195475766969,0.09634550512581463,-0.014216311449677943
2020-10-07,0.06172878665796522,-0.0004512229536247636,0.040131679896902694,0.017445751484144845,-0.0020878348679447267,0.016561927689233036,0.010101049022522401,0.01740687587194234
2020-10-08,0.0025275970166525052,0.0035549310375408982,0.018658985382076443,0.02055525242569778,0.02185047299373677,-0.008969497229785683,0.0,0.0088625241358955
2020-10-09,-0.001008626761628717,0.018161347296547614,-0.001552285890026317,-0.0056986710905605475,0.0026160308613523142,-0.005491877226064146,-0.00500001907348635,0.008930284080419293
2020-10-12,-0.02675410981222137,-0.002871682500567463,0.0015546992277006844,0.012253286502418304,0.04273013939142567,0.03365973365683561,-0.0060300971952294,0.01608749911908003
2020-10-13,0.003112082044069986,-0.015728823528417424,-0.010555714572815345,-0.016204727648456818,0.0014143721110726482,0.0015640550920135166,-0.042467144763802644,-0.006526283144788203
2020-10-14,0.013960628993931357,0.003094772946095059,-0.00627550783001285,-0.005556651578542016,-0.015644268169053954,-0.01073829377892388,-0.013727572415550227,-0.00628330139981037
2020-10-15,0.012748355495969754,0.003646120384284801,0.029049587693141588,0.0149671499079147,-0.018762430605187785,-0.008886045518386898,0.06102780358802096,-0.0012359616571241405
2020-10-16,-0.02718996827407627,-0.0034652086045857677,0.02638867655149091,-0.002064562183412,-0.0029618745303278127,-0.011345650123217532,-0.020181615776448725,-0.000604133962257114
2020-10-19,-0.011387067601573153,0.0005047466985432791,-0.0029899529932428948,-0.016845524844646853,-0.017034704243618082,-0.022716386098232344,-0.014418160944669745,-0.01520329447356561
2020-10-20,-0.003665116528277945,0.0048209014703402,0.06746645699050724,0.005711213835738915,0.02356553507212733,0.010946122131464175,-0.03134788366010066,0.004005416562656405
2020-10-21,-0.022070463868255175,0.007531414803434222,0.0047752748934841716,-0.009962960334334192,0.041747691083450444,-0.00884913385773789,-0.007551310144748635,-0.0018928215059557107
2020-10-22,0.13648581940904037,-0.009800687777642647,0.045848599638456555,0.035322393244088035,-0.0021885289840112288,-0.012107340788737542,0.05217396802848229,0.005485242485913977
2020-10-23,0.012765890028278326,-0.001062475196895396,-0.015503793048409542,0.009039768660061398,0.023982530097503396,0.01715810094318604,-0.019628153725989472,0.0033953713425896037
2020-10-26,-0.038282018639619775,-0.0005037860400700644,-0.027423463137761006,-0.024756803247800385,-0.026967372879896145,-0.03303847206550237,0.04847208105809808,-0.018479897300330617
2020-10-27,-0.012135582736249928,0.0026323226696718383,-0.025963167332926695,-0.018866224937299947,0.02230158075935984,0.01944256481237061,0.1005025144893803,-0.0034474011666518756
2020-10-28,-0.0481575840634918,-0.01614344386479838,-0.022929368925952653,-0.028087931535049737,-0.0551377209163334,-0.05745774110914059,-0.009132367994271195,-0.0341790770149879
2020-10-29,0.014455298961306928,-0.004144728133141373,0.023467463043840953,0.00652548319534807,0.04916501018858588,0.03144033243504252,-0.009216624696208764,0.010163646222530076
2020-10-30,-0.010177971042546696,0.004561020978312902,-0.010318030483060903,0.008953503053089173,-0.06309886668637021,-0.037622631566114895,-0.057674407958984375,-0.01042496246362512
2020-11-02,0.07095110635966773,0.009704919089013941,0.0005792190563751465,0.022541971729933774,-0.0066512110739547214,0.0037297863391088093,0.04047382455876081,0.011208399601454255
2020-11-03,0.005760903744832069,0.005676996717700833,0.023154782479148706,0.03152113895891229,0.015075194722145024,0.03487475957702446,-0.003795062808140126,0.017655726154281792
2020-11-04,-0.0009545969359524564,-0.0005588578456844351,-0.003111807433067937,-0.03055791856163581,0.08322647684717066,0.0595066801585824,0.02095240638369611,0.02234929349363224
2020-11-05,0.017677945308275156,0.022983923404670703,0.05391595639511593,0.04089752332253127,0.025401981543406782,0.026514700030432437,0.1082089382945155,0.019503021144458232
2020-11-06,0.006103293820693745,0.0014213621387162423,0.00888538752198631,-0.013320363890809817,-0.004309744298563123,0.028389792813825476,0.16414139650510484,-0.00022861125631645773
2020-11-09,0.07606154171233892,-0.04427097823171633,0.03976506913749933,0.13539247258816833,-0.049896132018873995,-0.06395062584697286,0.060737538483137676,0.012565711717565264
2020-11-10,0.012142396453942217,0.0033127817282887495,0.05441486575903576,-0.0032507188084808236,-0.02274280855950117,-0.06314764848813825,-0.04567144327263051,-0.0014664911589633567
2020-11-11,-0.023136317109152538,-0.004326595410341194,-0.01265821696820879,-0.014933037715100017,0.014866332549625216,0.05074396063767517,0.14000000272478386,0.0074285392779545045
2020-11-12,-0.046929948515534226,0.006060679556170845,-0.03057217382876598,-0.01228451669835151,-0.005063767584590262,0.0028878575615385316,-0.08646617237734922,-0.009700883641503455
2020-11-13,0.015646471778909765,0.006819714153532219,0.04755874014013339,0.006262893707472461,0.006798054023736011,-0.011871277876037811,0.08367628761404666,0.013844430357782489
2020-11-16,0.09469904786682015,-5.650127239831271e-05,0.02282090193800368,0.028225750498643176,0.007257658903206066,0.01641333564279468,0.008227855245036553,0.012482877149667004
2020-11-17,0.016556049661401673,-0.0036691725592956637,-0.003560393053089639,-0.010144887249815104,-0.01419573927779505,-0.006881043966581624,0.12052730944833212,-0.005378632282440732
2020-11-18,-0.036237790008472825,-0.005722348480656891,0.01762754675776801,-0.007406968866708774,-0.011018039168114613,0.0004841382375002645,0.0028010776466118603,-0.01203471192922001
2020-11-19,0.030840752561653195,-0.0018804594035273237,0.002340874917842184,0.0026898378057587102,0.003566585660512711,0.0008565541707479252,0.060335192554307415,0.004210230130195836
2020-11-20,-0.001229295652006912,0.0030257979459697992,0.00513771440241273,-0.008566999066706882,-0.011870707582693929,-0.026227223708052416,-0.04373023939537224,-0.006847805291731568
2020-11-23,0.06934754040332947,-0.0196938167555728,0.04019522258329644,0.02880324723344785,-0.004709032688901882,0.003992339070455486,0.15922872494424256,0.005994224791261438
2020-11-24,0.031081951762662596,-0.015328336846880064,0.03774843635328007,0.046237631935810874,0.031628323818202686,-0.013869836016458081,0.1321292137989052,0.016113804145833743
2020-11-25,-0.19612955815731992,-0.0004717367343725076,-0.02152385378769639,-0.0104607329740658,-0.004802720419578077,0.021376868318759845,0.21956337570284434,-0.0015416577354944172
2020-11-27,0.006944501949590398,-0.010146901518740647,-0.008798962882595407,-0.0066375296971061815,0.008055586831226647,0.002002580734681736,-0.047848517251427136,0.002784904828592394
2020-11-30,-0.03632180466875368,-0.006674981596057172,-0.02707507802852005,-0.02755336359852223,-0.003023758862156334,0.010575732670843108,-0.019884281999083542,-0.004427184160156972
2020-12-01,0.03291987922921602,0.0210595460814611,0.01916046538516203,0.015778659405849105,0.03458848378976165,-0.0008580817195263934,-0.053116949525547796,0.010937742723334143
2020-12-02,-0.033718268858915934,0.00752153069206285,-0.002238011387094674,0.019208477737066687,0.003385113717393251,0.011538728306935697,-0.12310088967745436,0.0021035183578772543
2020-12-03,0.013384495669311436,0.007873502810363364,-0.010991363871812765,-0.006555209702276965,-0.019720366077084384,-0.01067191657876676,0.06752556385198982,-0.0002726038459149871
2020-12-04,0.012735353003740624,-0.002835427586930339,0.007030869534770279,0.009072950115237344,-0.007627984048017344,0.012111886231096713,-0.007490649189861087,0.008617500329308525
2020-12-07,-0.009314875613070983,0.014914066598165077,-0.0020268063653277046,-0.0037601765447544677,0.02102229962055291,0.0035770503457088765,0.21341719375998713,-0.0020546306280682103
2020-12-08,0.01034311931566445,0.003487910186290799,-0.01150997833080436,0.0009848512067851534,-0.007633679579574282,-0.01886912844517974,-0.012094000518688142,0.002926162673903443
2020-12-09,0.014890599355685152,-0.017094017094017144,0.014383607288038336,-0.00778706960705855,-0.019336380577152923,-0.03140461867007105,-0.0685554732899809,-0.008969178439926173
2020-12-10,-0.008253328519307157,-0.001913054093070632,-0.03511138229185795,-0.006443790798296489,-0.0028785886927906734,0.0032094227860293145,0.015396236112721562,-0.0003271243876508123
2020-12-11,-0.036060764594348926,0.0018586706605219216,-0.022160135257256464,-0.005903228513185921,-0.012882614787755653,0.0031606050871890723,0.005917153919925866,-0.0011726014898926218
2020-12-14,-0.02446065258450114,-0.005507636250083436,-0.0071563645103018825,-0.010538647163099824,0.0023397048837892065,0.02270767257047157,0.0014705517300281912,-0.004477057711615329
2020-12-15,0.017207728311376513,0.013990959829817351,0.0009610030704023664,0.01707539149513959,0.004960015709232435,0.00388838640477962,-0.029735663463595352,0.013519334488789392
2020-12-16,-0.01739998260067399,0.005519095329445722,-0.0057611417828319356,0.0029087001087213515,0.0004356356892782909,-0.008831977789909295,-0.019296262693646815,0.0015696878343205434
2020-12-17,0.020659342470592534,0.010520363984510617,0.014727509951244278,-0.008287059627416715,-0.004316977099433461,0.007457105720770629,0.05054010270395359,0.005591777962934419
2020-12-18,-0.02602428753102226,-0.0016974258370123785,-0.02426862750991443,-0.004930146020088233,0.006995109120686127,-0.00519056747562141,-0.04627250275665484,-0.003992989839674443
2020-12-21,0.009401566924086335,-0.003173869592184575,0.004877157935751608,0.037537840958769886,-0.01306071746587667,0.0045396336290663974,0.09780519763900086,-0.003575405124644937
2020-12-22,-0.016176557254728774,-0.007903112071065643,-0.007522609287465065,-0.01521664651911614,-0.020895143585618836,-0.004050574882132563,-0.01648541948724247,-0.001685528385087398
2020-12-23,0.031390346490953513,0.00664787877129025,0.03789737195954945,0.02794452460642982,0.003818756413622282,-0.020258479895336023,0.0231811553961232,0.0008987717697763742
2020-12-24,-0.013043735534228773,0.003985267471422693,-0.02049468455913639,-0.004397624196081917,-0.002648150503144042,-0.0011917323440009397,-0.03276404728336457,0.0038904162106965234
2020-12-28,-0.0058736970612564,-0.003629142996869339,0.0019239495057372658,0.0065852924645204425,0.035901484452578014,-0.007214852393704119,-0.07639642663904134,0.00859079560750331
2020-12-29,-0.011324519279808487,0.003642361648136694,-0.002160298682481354,-0.002632890873406901,-0.0007943185414380771,0.003352717404436989,-0.03784624834632566,-0.001907754451005994
2020-12-30,0.019920370834541234,0.007655178894261816,0.006495115780898342,0.0027999880801785615,-0.017739703287355302,0.01564524867730488,0.01784268194566896,0.001426723334246871
2020-12-31,-0.014160140055886172,0.003714145601823482,-0.004780312475151871,0.013640627367699887,0.004744978682952317,-0.006903470268526002,-0.06175303270327759,0.005080775309845409
2021-01-04,-0.04804380088200144,0.022258360658879317,-0.027137209914297467,-0.009443486374924426,-0.015448898407438794,0.004480985037406571,-0.007643244316708375,-0.013614029393820726
2021-01-05,0.027575627711002637,0.0029616260665272787,0.02838799299694128,0.005441142214722694,0.007548037135257424,0.022210040404164078,0.05263155746966919,0.006887518626672362
2021-01-06,0.08405066175954712,-0.01624105266038789,0.03168510265939006,0.04695591227458329,-0.028268650396667927,-0.05895295436359105,-0.04308940851646659,0.005978328417654
2021-01-07,0.004203656592209448,-0.00233462025122122,0.00791073741691628,0.03283939293452098,0.02062201046640255,0.057830309394770296,0.062022048754875714,0.014857478206767416
2021-01-08,-0.0037209186732748423,-0.03420993723985433,-0.006001886609959706,0.0011037653190109076,-0.00435356844747925,-0.005039807622704728,0.008000030517578027,0.005697893656758879
2021-01-11,0.04528466579879642,-0.0019614419353504164,0.045285722941155404,0.014924436784736095,-0.040101787567812575,0.025966643524453437,0.028968234926004754,-0.006740707480582864
2021-01-12,0.04064330007494088,0.006473960214956609,0.06243044418101951,0.015718729648999785,-0.022387460577186324,-0.010039302355635327,0.009641341961345695,0.00021105231144646908
2021-01-13,-0.045922868975596276,-0.004307374345463466,0.019029699766643038,0.0009272212067996666,0.00219052800718611,0.003485291533660062,-0.025974037328080013,0.002693130088177398
2021-01-14,0.007197459073286838,-0.0005190998467168306,0.05745935554656367,0.005842636971951087,-0.0238436175682889,-0.02449807608138188,-0.02274509504729627,-0.0035021449880685562
2021-01-15,-0.014738703585036261,-0.012407628760563338,-0.030273529470656757,-0.01792177219529545,0.023286080515027896,-0.025813839223657875,0.028892428216299226,-0.00729275354177128
2021-01-19,-0.011332617633716291,0.00847307255811236,0.0974584824223772,-0.004327774233407133,0.03874924485487319,0.012889562026737078,0.03822158630708117,0.007852192481242914
2021-01-20,0.018798683104947145,0.016282289539807593,0.018599538960472728,-0.014995821293175116,0.024435180130187195,0.026141417742207684,-0.010518432675360123,0.013838654764774194
2021-01-21,0.01755198083889753,-0.0006271772092728556,-0.01396343396095756,-0.00838394533238207,0.020150920409538697,0.037539990728446604,-0.013667449060974723,0.0009114586631209232
2021-01-22,-0.000884711612553768,-0.007873145210082533,0.005809715471666976,-0.0077136063043306,0.0059736202001448024,-0.01117714886654686,0.2540416630142188,-0.0035392718310907068
2021-01-25,-0.016379001891260847,0.0008626173693986328,-0.036281671636988255,-0.012482196838040971,0.012786867044440431,-0.004321073440327838,0.11203184487554352,0.003943679759896623
2021-01-26,-0.01800164233946666,-0.0024705999829396363,-0.02528552637177095,-0.00408710167939863,0.014531770304923253,-0.015966691582195325,-0.02373725148268324,-0.0015607695501963503
2021-01-27,-0.10449126214801119,-0.006335623059913753,-0.05188316636017665,-0.028271792741510038,-0.03513565811415764,-0.0385181019386196,0.10262938020173129,-0.024440568487671954
2021-01-28,0.0552709400930993,0.0009273614616172043,0.03445483843984465,0.017597365385599417,-0.026236382408864167,0.010315172545141582,-0.0856410295535357,0.008600058499441676
2021-01-29,-0.01794349760402736,-0.0004053281700162614,-0.007053214369799221,-0.01106759344459285,-0.025169890221753755,-0.0046932881707802965,-0.013460447119748475,-0.02001931580709493
2021-02-01,-0.005432164856056909,0.009385291185094458,0.01637723706329708,0.007383056246056174,0.014245276311714905,0.019034439952809956,-0.03467882916770848,0.01664550188556313
2021-02-02,0.030287915175580826,-0.012167796413785958,0.02349056110865111,0.030782826219327264,0.019350473343788144,0.024155583920066892,-0.08657240005796185,0.014139928279546465
2021-02-03,0.029397525419308845,-0.0015106298641213156,0.029021205182066856,0.011450987803130142,-0.001609987987083339,-0.0019361700777049684,0.02385556931650412,0.0007865758180090054
2021-02-04,0.03698509053278132,-0.021530474690833024,-0.00221195739897484,0.023012898618209654,-0.0006001195869650422,0.00988520649284097,0.009130951073324844,0.011365659899679414
2021-02-05,0.022573139154209443,0.009872160109213546,0.00517277230546509,-0.0019527856636393226,0.006041617551917344,-0.005361074062203874,0.062402497585314354,0.003935978993789391
2021-02-08,-0.01677684294871773,0.010070118005137685,0.0453958984795233,0.01565452344071039,-0.005669443958073339,0.06237610638894231,0.05873715256425527,0.007221665766361518
2021-02-09,-0.016165295853563744,0.0032649110578624185,-0.014416285388831107,-0.003996134911884552,0.010765881809246203,-0.012154835530955754,0.05880718382111194,-0.0006656151827985068
2021-02-10,0.026472004248367487,0.0036611162023989507,-0.0210489159013314,0.0005732280646635335,0.008981306156633284,0.03512527127847953,-0.06471044077794641,-0.0004357617284435067
2021-02-11,0.03468192147988636,-0.008685078696598514,-0.025145750763156838,-0.002792572402052662,-0.005443761463347685,0.032951086943146635,-0.07254902233157923,0.001615189830086905
2021-02-12,-0.007735209686734579,-0.0030372306060941767,0.0018691997243940328,0.014217118845540666,0.00040675492125830104,-0.01898239819912928,-0.03624284931496746,0.004939786450252948
2021-02-16,0.007795509588012894,-0.014353488272303538,-0.002611924075682004,0.024070557008453175,0.0128281436586144,0.024663485111641625,-0.12754621480057116,-0.0008661359021955306
2021-02-17,-0.013751570373760402,-0.011352850687983307,-0.010662116174201763,0.0031111929960070395,-0.001459933743965136,-0.027673959109478452,-0.02729885864642112,0.00022958908428227787
2021-02-18,0.009150422356022814,-6.0088418961767864e-05,-0.013802308489761606,0.003376694660972346,-0.015279481998571653,-0.005165734047543058,-0.07053175231880549,-0.00425588045540215
2021-02-19,0.04274605358665973,0.004148551901348441,0.007860375257591201,0.016691008992638423,-0.029065791756032744,0.006574892302906754,0.1521652726299867,-0.001766083775794347
2021-02-22,0.02236041417209278,0.014969164015496528,-0.011223003328407866,0.009390569750810096,-0.004702603910419878,-0.038237379816546846,-0.03448275862068961,-0.007691747749496547
2021-02-23,-0.0016202672702801957,-0.0023007456922117253,-0.016737419481344773,0.008031740031587686,0.021242387206278357,-0.014889428621573497,-0.044642857142857095,0.0012144068750403747
2021-02-24,0.05273831342546864,-0.0007095264939214196,0.03502273203009021,0.017595078065050673,-0.005830119013912727,0.025243912110977762,-0.013457966742114302,0.011019280981628299
2021-02-25,-0.027745667866713064,-0.018816524708764826,-0.04347838984769781,-0.013572040372910377,-0.03639671690592983,-0.08217803107742183,-0.09208034715335989,-0.024095784522052854
2021-02-26,-0.011097775975829505,-0.024182906697045592,0.01442688277205062,-0.02652426315119194,0.011504318347979492,0.030584408492439596,-0.0025041514288396405,-0.005152579786659173
2021-03-01,0.025651403207273882,-0.0017304170540851649,0.023572863122911958,0.022626717663319695,0.02829746965458879,0.009278411107655371,0.038075308030823596,0.024240122046736978
2021-03-02,0.005470913514709075,0.005447934683729505,0.029882202651224432,-0.0032559916136989386,-0.022309525672430497,-0.03146292708378451,-0.013301085482047559,-0.007803209734191685
2021-03-03,0.0007771682196977547,-0.011021541189334294,-0.026612527432801625,0.019332140671804332,-0.013860968396139706,-0.04486707196571005,-0.03635618489750725,-0.013245698889524538
2021-03-04,-0.014368820927363357,-0.009836893780889033,-0.015948407818378474,-0.015368673312347925,0.008730955618812652,-0.03393263996476581,0.048325535492774296,-0.01237460422016734
2021-03-05,0.07604399313882881,0.0006288110395962221,0.03704423632775211,0.002324944131558482,0.02577217326004777,0.007376370677834698,-0.03154059012272592,0.01839643042829131
2021-03-08,0.05748802331120517,-0.010368190918767173,0.022883709414845077,0.013252799961057882,-0.033941031419945644,-0.06967439219492721,-0.05970773526607076,-0.004978656684402671
2021-03-09,0.0038088330211962784,0.02127113294736649,-0.006002170957013608,-0.007062931007996598,0.040852293702924314,0.0803330277540999,0.07726464190715898,0.014277374136892895
2021-03-10,0.04001398916308441,0.005098279923459348,0.03989029130764776,0.02173467618464997,-0.003161099541578838,-0.004153371901576053,0.02019784692890525,0.006224535307022938
2021-03-11,-0.009950479643967669,-0.000866011298261804,-0.00879822323496382,-0.005221227662463246,0.033899784293671686,0.04212697975354551,0.07999998150449805,0.010139172783397488
2021-03-12,0.03216085997324947,-0.00018572795011984056,0.052014722732731666,0.011858241770285272,-0.020008839727544747,-0.010582170165121751,0.007108138320668367,0.0013467920850493975
2021-03-15,0.04673815083544697,0.004396503999798185,-0.02227448291769063,-0.004995115602512756,0.019932885331018113,0.026077323255342177,-0.00482909213960514,0.005963627702308738
2021-03-16,-0.03379857278081411,0.0009248406787658592,-0.01415267610268689,-0.011971624705102046,0.020200912595550236,0.007580955014396373,-0.04404629581374375,-0.0012614618142288148
2021-03-17,0.0163673610734687,0.00714498527693741,0.05129553963475564,0.010292913458732844,0.016936344639160827,0.003761778480955824,-0.015618958076760947,0.0034099786511023744
2021-03-18,-0.02494507392536316,-0.005810023730399405,-0.01298913246220812,0.016506423460645125,-0.018978205578172314,-0.04637872881066307,-0.04879014624772082,-0.014549646193762311
2021-03-19,0.003562367608152872,0.004183119739068708,0.009279571584992485,-0.01592131193586921,0.04123894903836156,0.009687677144545548,0.014178488702180525,-0.0018503286920577011
2021-03-22,-0.02549214432093372,-0.0014702614866924923,-0.028752961249587483,-0.026879017223475743,0.011823207806606062,0.026506711896057578,-0.004111857842293176,0.007985013998574209
2021-03-23,-0.0771521052582258,-0.007300628474884996,-0.03339062365055845,-0.01000190559906644,-0.009913514229446196,-0.008759231603518658,-0.039636627237364164,-0.007870906404971234
2021-03-24,-0.018299329575917067,0.0034608341081703298,-0.006232259273274754,0.007761356850961576,-0.029212159064174514,-0.03272573249445443,-0.059329366059149735,-0.005083434358698291
2021-03-25,0.050073128148619306,-0.003633653726877295,0.01415512631084459,0.012813626068010064,-0.012050907013054113,-0.008522460083713934,0.03199272348212112,0.0056256669460117426
2021-03-26,0.02714927455381333,0.0028434090575977233,-0.001413319793928558,0.016650348285360606,0.015354683531577207,0.024251716039842774,0.0,0.01611478227192409
