Unnamed: 0,simulation_id,run_date,initial_portfolio_value,num_simulations,returns,volatility,sharpe_ratio,prob_loss,VaR_95,weights
85,sim_0991c23d-c027-4506-b180-a5acec3220f7,2025-06-01,100000,1000,0.4202810450617967,0.402739923748772,1.018724543727452,0.111,-0.1026600090277512,"{'GAP': 0.02587362702923879, 'GLD': 0.17446453861193947, 'GM': 0.006940671588513971, 'JPM': 0.17959569553856505, 'META': 0.06793924172336077, 'NVDA': 0.26530923884671165, 'PLTR': 0.009220187449724698, 'SPY': 0.2706567992119455}"
86,sim_a145bc74-c4f4-459e-8b87-04333a803613,2025-06-01,100000,1000,0.3278375747255997,0.2703324226248607,1.1757286515597198,0.077,-0.0335480173137377,"{'GAP': 0.09737604754454932, 'GLD': 0.32094491028313504, 'GM': 0.0427034478812815, 'JPM': 0.3716564502032292, 'META': 0.051103256754118316, 'NVDA': 0.09070663246082979, 'PLTR': 0.01109304621777579, 'SPY': 0.014416208655081048}"
87,sim_204de7ce-8395-46be-9f08-168b4d8f1796,2025-06-01,100000,1000,0.7177086616389862,0.7625405388890792,0.9280931642926474,0.129,-0.1838678419678133,"{'GAP': 0.06389608017161728, 'GLD': 0.019819584864993363, 'GM': 0.004269101503773168, 'JPM': 0.11904892857963323, 'META': 0.03321539166277014, 'NVDA': 0.6289938789615624, 'PLTR': 0.051988740463270844, 'SPY': 0.07876829379237955}"
88,sim_e94aa440-b261-407f-9a62-68a7158a667c,2025-06-01,100000,1000,0.664976868485438,0.7262369656801696,0.9018776231970076,0.126,-0.1596827113710126,"{'GAP': 0.1386012341758296, 'GLD': 0.11266898482224534, 'GM': 0.001525789479098181, 'JPM': 0.15441996706218128, 'META': 0.022795585224499506, 'NVDA': 0.4769095665337758, 'PLTR': 0.09124598245867378, 'SPY': 0.0018328902436964784}"
89,sim_765b9d36-096f-4316-a373-5e87f5f12f7c,2025-06-01,100000,1000,0.4323423532301538,0.4329984300127581,0.9753900336722,0.125,-0.1090536578037197,"{'GAP': 0.1705854195701867, 'GLD': 0.30612560297305147, 'GM': 0.13271237585879805, 'JPM': 0.07902570116915528, 'META': 0.02943780851778083, 'NVDA': 0.23961665202874685, 'PLTR': 0.03573608150551579, 'SPY': 0.0067603583767652095}"
90,sim_d399259f-d138-400f-a5aa-23a3ec0ed13a,2025-06-01,100000,1000,0.5868474174359394,0.5795130701543617,0.995400185335402,0.086,-0.0937203341016833,"{'GAP': 0.000342161514585362, 'GLD': 0.02410603972718446, 'GM': 0.05245916791114676, 'JPM': 0.5213404170222632, 'META': 0.0048033545213416115, 'NVDA': 0.19219715853309585, 'PLTR': 0.18011363188490342, 'SPY': 0.024638068885479467}"
91,sim_5e2b2304-d62a-4fe0-97cf-d65185d9b999,2025-06-01,100000,1000,0.5415666717962933,0.586803280751363,0.9058686091796506,0.145,-0.1463910276628508,"{'GAP': 0.09857880890941288, 'GLD': 0.020855050859521575, 'GM': 0.07346009113295039, 'JPM': 0.057584565135883316, 'META': 0.01856899270050877, 'NVDA': 0.12040479372656664, 'PLTR': 0.21269071414141522, 'SPY': 0.39785698339374115}"
92,sim_53bc29cf-7c1e-4cf8-82e6-200e1f69009c,2025-06-01,100000,1000,0.4043268590613925,0.3843046526979498,1.0260788056899215,0.1,-0.0763013179856622,"{'GAP': 0.04289391342401092, 'GLD': 0.393708506381445, 'GM': 0.007046026241446849, 'JPM': 0.08707557197482063, 'META': 0.07611005425547454, 'NVDA': 0.2606025757993423, 'PLTR': 0.033046562783055365, 'SPY': 0.09951678914040432}"
93,sim_d4c11d1e-928d-4c54-b081-a3a75f30557e,2025-06-01,100000,1000,0.6888768004430692,0.9032373379105948,0.751604004782923,0.149,-0.179860712220363,"{'GAP': 0.09936365232004835, 'GLD': 0.12759498143070308, 'GM': 0.06642696938035504, 'JPM': 0.0020157436382968355, 'META': 0.09068252209977086, 'NVDA': 0.09227568587685417, 'PLTR': 0.3967908872857925, 'SPY': 0.12484955796817915}"
94,sim_b1ddd877-3a1a-4146-9a53-22489471aa82,2025-06-01,100000,1000,0.498572842682851,0.4861434860907226,1.0049972007475896,0.14,-0.144276677028447,"{'GAP': 0.21703705754127275, 'GLD': 0.10558912579064703, 'GM': 0.07239686221887306, 'JPM': 0.0948770337167112, 'META': 0.1699337276744113, 'NVDA': 0.20273343228068497, 'PLTR': 0.08029997828052053, 'SPY': 0.05713278249687926}"
95,sim_99fe29f2-4615-4311-8b35-7985cc8993bf,2025-06-01,100000,1000,0.345736066201499,0.3099369357406003,1.0832399352444109,0.108,-0.0723551005077836,"{'GAP': 0.017222187085796686, 'GLD': 0.2826211077373678, 'GM': 0.1904028731461629, 'JPM': 0.1576304016228762, 'META': 0.08797561739796436, 'NVDA': 0.11976961844255375, 'PLTR': 0.02973542169139943, 'SPY': 0.11464277287587878}"
96,sim_5d390c06-0eea-4207-bd9b-98a8d0d0d789,2025-06-01,100000,1000,0.6218862262423885,0.6333869370282473,0.966054382354747,0.111,-0.1372171107087479,"{'GAP': 0.007332193117690381, 'GLD': 0.21882899887232055, 'GM': 0.03423161849093431, 'JPM': 0.047813573633535555, 'META': 0.17516294443802902, 'NVDA': 0.20792341933127578, 'PLTR': 0.25517416783282093, 'SPY': 0.05353308428339357}"
97,sim_28af4ec2-5f77-494e-9ae2-b26b8686527f,2025-06-01,100000,1000,0.4632600996964321,0.5292514901104105,0.856417238621047,0.17,-0.1813587757187312,"{'GAP': 0.16702174563155572, 'GLD': 0.05544478034687672, 'GM': 0.07661943968312158, 'JPM': 0.09328940405485014, 'META': 0.24090056999385098, 'NVDA': 0.12260559907452329, 'PLTR': 0.11894223425885173, 'SPY': 0.12517622695636976}"
98,sim_98fe733e-40b8-446e-8430-c385d6a649ea,2025-06-01,100000,1000,0.4817915591080975,0.5306057394444768,0.8891565319328144,0.123,-0.1113929105862234,"{'GAP': 0.03158577687314871, 'GLD': 0.09262850812575132, 'GM': 0.05162236747224357, 'JPM': 0.32889674109395073, 'META': 0.14585338104685805, 'NVDA': 0.017944888931196053, 'PLTR': 0.20986519742924048, 'SPY': 0.12160313902761109}"
99,sim_c571994b-3eb2-40f7-9a8a-06936105118e,2025-06-01,100000,1000,0.3101155824998097,0.3669782948360507,0.8178019973467036,0.183,-0.1583442914382416,"{'GAP': 0.29121509156037595, 'GLD': 0.22821687806236676, 'GM': 0.0487891319538692, 'JPM': 0.19863650148879408, 'META': 0.06889694221698214, 'NVDA': 0.04319524406824942, 'PLTR': 0.01883764588731933, 'SPY': 0.10221256476204314}"
0,sim_38600bca-6842-4572-95c9-307770c68ef8,2025-06-01,100000,1000,0.346618286439664,0.3737277403007195,0.9007045775323088,0.161,-0.1348268494443959,"{'GAP': 0.012751371503984423, 'GLD': 0.01683368871270632, 'GM': 0.09870666332523248, 'JPM': 0.225617748286602, 'META': 0.20566211612400337, 'NVDA': 0.02264943177803006, 'PLTR': 0.08551360803970781, 'SPY': 0.3322653722297336}"
1,sim_d29be0bf-5b27-41d6-974d-16c208ce1736,2025-06-01,100000,1000,0.5545967155492635,0.6339021938834041,0.8591178904319001,0.156,-0.145136847917489,"{'GAP': 0.30058976980631796, 'GLD': 0.0049566048909575056, 'GM': 0.11105700370727152, 'JPM': 0.2237661588012571, 'META': 0.05435702634072276, 'NVDA': 0.08185925702009081, 'PLTR': 0.1898074150710372, 'SPY': 0.03360676436234518}"
2,sim_b455f9de-bfce-4fb1-b0af-c87f175384e8,2025-06-01,100000,1000,0.4119051630750839,0.4146913526720785,0.9691669731847402,0.126,-0.112666854771411,"{'GAP': 0.0022424989635355156, 'GLD': 0.015050972200419118, 'GM': 0.20451486795976825, 'JPM': 0.2691277356757986, 'META': 0.27277639004051224, 'NVDA': 0.1714025168550429, 'PLTR': 0.0254771835460553, 'SPY': 0.039407834758868}"
3,sim_43a36dc2-9d1f-4747-b242-5a6cd2ab1889,2025-06-01,100000,1000,0.5682094452288704,0.6159639714043322,0.9062371683139394,0.128,-0.1646121872389779,"{'GAP': 0.14458429769490094, 'GLD': 0.016789400392955834, 'GM': 0.028779850857238484, 'JPM': 0.23888137741757334, 'META': 0.09297253579457604, 'NVDA': 0.18646893346741172, 'PLTR': 0.17390789468302453, 'SPY': 0.11761570969231908}"
4,sim_50ec02f3-e5ec-4b95-b40d-3179c1d06e76,2025-06-01,100000,1000,0.4563771869987106,0.4659628273814762,0.9579673758680944,0.114,-0.0996954187706661,"{'GAP': 0.02262473060975537, 'GLD': 0.14903366443237068, 'GM': 0.13375403631840238, 'JPM': 0.24960732976101446, 'META': 0.058495060960136826, 'NVDA': 0.10888046238836017, 'PLTR': 0.16440259975525748, 'SPY': 0.11320211577470261}"
5,sim_e16925e0-cf55-4fd7-86db-fcedd2d0322e,2025-06-01,100000,1000,0.495849446464382,0.533637939232703,0.9104477225943978,0.151,-0.2016625546665909,"{'GAP': 0.17091489590495462, 'GLD': 0.17057805287196473, 'GM': 0.2697031847583232, 'JPM': 0.029321838530675996, 'META': 0.010780912399238828, 'NVDA': 0.2178289835420276, 'PLTR': 0.1252882992987411, 'SPY': 0.005583832694073866}"
6,sim_88d2764e-43bf-4937-b927-b02f15f1e0db,2025-06-01,100000,1000,0.3539914257107482,0.3639989717536641,0.9450340588971334,0.13,-0.1205189186677458,"{'GAP': 0.12403609037768042, 'GLD': 0.25202853351045373, 'GM': 0.2370169570712186, 'JPM': 0.12775899177066397, 'META': 0.02204683246570745, 'NVDA': 0.12216443813142651, 'PLTR': 0.04516422938643877, 'SPY': 0.06978392728641063}"
7,sim_047d753a-2aed-443d-8737-a901ad234fe5,2025-06-01,100000,1000,0.3379296817952195,0.3400631525170626,0.964319948715307,0.147,-0.1372156114317062,"{'GAP': 0.17354317623485646, 'GLD': 0.13136796903470302, 'GM': 0.08148380489063581, 'JPM': 0.37875474125258124, 'META': 0.1447707554983082, 'NVDA': 0.016380945542332687, 'PLTR': 0.03526499294171125, 'SPY': 0.038433614604871255}"
8,sim_4079680b-a4ca-4d62-8d86-0b2b51c75bbb,2025-06-01,100000,1000,0.3333657456526661,0.4088056313076304,0.7910012017650756,0.196,-0.1987472605362095,"{'GAP': 0.004850078061720437, 'GLD': 0.07192288768901506, 'GM': 0.5401839308223731, 'JPM': 0.11467837870685492, 'META': 0.10266741902371118, 'NVDA': 0.07273192351373055, 'PLTR': 0.07853146459716243, 'SPY': 0.01443391758543226}"
9,sim_f0a907ba-e7ec-4f8d-a29d-926040f45eb5,2025-06-01,100000,1000,0.4069638962829712,0.452613669787775,0.8770479611654299,0.164,-0.1603273483919017,"{'GAP': 0.2009697286703229, 'GLD': 0.04968161806618416, 'GM': 0.19434825820923776, 'JPM': 0.2303791993073143, 'META': 0.17449802878391546, 'NVDA': 0.03154726501246412, 'PLTR': 0.11748518702246384, 'SPY': 0.0010907149280975873}"
10,sim_4c04a486-ca50-4a49-87f2-fd90be9e8a9a,2025-06-01,100000,1000,0.5596918652329008,0.6494115600321939,0.8464460737435139,0.133,-0.1465144337691804,"{'GAP': 0.12540515843016464, 'GLD': 0.09688636855084647, 'GM': 0.09076085770902056, 'JPM': 0.11683427828151355, 'META': 0.06916962593438605, 'NVDA': 0.092628013749473, 'PLTR': 0.22729427524237913, 'SPY': 0.18102142210221653}"
11,sim_06c6c60d-ece6-4828-8f19-fd8a893d733b,2025-06-01,100000,1000,0.422943968968047,0.4366062514102792,0.9458040686183472,0.124,-0.1391401996552344,"{'GAP': 0.012006308103554087, 'GLD': 0.1301132498240584, 'GM': 0.2703017835334055, 'JPM': 0.1898882898049205, 'META': 0.011174883503446571, 'NVDA': 0.07998870943380938, 'PLTR': 0.16355123308926142, 'SPY': 0.14297554270754403}"
12,sim_2963eab3-d721-4f63-b784-7a381a19914d,2025-06-01,100000,1000,0.6765931553449838,0.7194958092473673,0.9264726031445232,0.138,-0.1973073954464757,"{'GAP': 0.08140006601908473, 'GLD': 0.07107083888576754, 'GM': 0.06575020958461213, 'JPM': 0.027268703577433863, 'META': 0.019319200713017643, 'NVDA': 0.4895180331565888, 'PLTR': 0.11419051655758927, 'SPY': 0.13148243150590608}"
13,sim_4a4bebd7-3f0a-4cf1-9562-3fe9cb5c3f4f,2025-06-01,100000,1000,0.4925972553155396,0.5578573585776583,0.8650907761546685,0.141,-0.1423248063440062,"{'GAP': 0.19894926537281601, 'GLD': 0.04596319690893247, 'GM': 0.09552067646431953, 'JPM': 0.14950209680035448, 'META': 0.07037264801527347, 'NVDA': 0.07735911641637597, 'PLTR': 0.1892804776894764, 'SPY': 0.17305252233245183}"
14,sim_440e2ab8-228f-42cb-b2db-15a830624c51,2025-06-01,100000,1000,0.4593305323363161,0.5485863485674103,0.8190698392508438,0.182,-0.1893885213094399,"{'GAP': 0.01068783844813528, 'GLD': 0.01355608973673663, 'GM': 0.3396458183762934, 'JPM': 0.07855110125062133, 'META': 0.13500025825790785, 'NVDA': 0.04767477924321885, 'PLTR': 0.2143790794248304, 'SPY': 0.1605050352622563}"
15,sim_8d58ed1c-2a5b-45ba-88e7-37a093f34699,2025-06-01,100000,1000,0.2750872559276511,0.32638052777681,0.8122030371521635,0.174,-0.1646577488209324,"{'GAP': 0.0174050703838404, 'GLD': 0.021296428139410784, 'GM': 0.2758857651972795, 'JPM': 0.16369328204772243, 'META': 0.11020697198209913, 'NVDA': 0.0008027745882370853, 'PLTR': 0.04329614183982204, 'SPY': 0.36741356582158863}"
16,sim_7556cac1-026d-4177-a360-208946d46147,2025-06-01,100000,1000,0.3080423995997341,0.3189311863102913,0.9345037813572916,0.134,-0.1297595582950101,"{'GAP': 0.11602808745244854, 'GLD': 0.2280042902760506, 'GM': 0.23557599604307816, 'JPM': 0.07213845987597489, 'META': 0.12839271580654069, 'NVDA': 0.05945344577926713, 'PLTR': 0.026287144505680798, 'SPY': 0.13411986026095926}"
17,sim_deef0593-bd4e-429c-bd4d-f47d01072827,2025-06-01,100000,1000,0.3796409092749661,0.4235229741812797,0.8727765240823733,0.167,-0.1689784416703545,"{'GAP': 0.1357512421358716, 'GLD': 0.030567947333385276, 'GM': 0.24467251359885991, 'JPM': 0.13584212105499585, 'META': 0.14183089405051325, 'NVDA': 0.17871266563331445, 'PLTR': 0.00697446085088878, 'SPY': 0.12564815534217075}"
18,sim_921a10f4-c0c7-4e7e-a1ba-0533786c90ac,2025-06-01,100000,1000,0.4573322816277182,0.5467853323200703,0.818113170171625,0.176,-0.1980329042545654,"{'GAP': 0.046857576969605956, 'GLD': 0.151146804068349, 'GM': 0.04820939727429545, 'JPM': 0.061910872222798986, 'META': 0.48428849261018964, 'NVDA': 0.005995062918849645, 'PLTR': 0.17143889062707712, 'SPY': 0.030152903308834227}"
19,sim_b4eac9ef-ea09-458c-b23a-3989cd8c4d0c,2025-06-01,100000,1000,0.5447901282134813,0.5433792894831226,0.984193064704745,0.112,-0.1113616826021964,"{'GAP': 0.1108183002209403, 'GLD': 0.26158494976005175, 'GM': 0.08635877189171853, 'JPM': 0.0653600878373628, 'META': 0.007270245000268482, 'NVDA': 0.37975345054196746, 'PLTR': 0.04628553037631478, 'SPY': 0.0425686643713758}"
20,sim_7faa84d8-94d5-4b12-969c-8451e7c8aaf7,2025-06-01,100000,1000,0.5335063549426927,0.5791511861180906,0.9039200255318968,0.115,-0.108928925289116,"{'GAP': 0.1357629770026679, 'GLD': 0.18107022049816532, 'GM': 0.005494369905650367, 'JPM': 0.12565189574166477, 'META': 0.07061469842268893, 'NVDA': 0.08706093511253074, 'PLTR': 0.24519989298817726, 'SPY': 0.14914501032845473}"
21,sim_b632439d-691b-48f8-8f48-380cd42da166,2025-06-01,100000,1000,0.439662096965198,0.4368042789209818,0.9836490110091712,0.117,-0.1118496304508335,"{'GAP': 0.04433230175363739, 'GLD': 0.1272974785238114, 'GM': 0.13845362516352838, 'JPM': 0.17322039977214257, 'META': 0.2821402908912738, 'NVDA': 0.09022363817566571, 'PLTR': 0.10689128874343048, 'SPY': 0.0374409769765102}"
22,sim_6409634e-b64e-413c-9f57-1020fbbf57ea,2025-06-01,100000,1000,0.3345288892467081,0.3353314385403725,0.967785456261764,0.113,-0.0753070716908161,"{'GAP': 0.09156319587452574, 'GLD': 0.26721255775470426, 'GM': 0.18695209342540495, 'JPM': 0.10335089011348814, 'META': 0.0018421199813079283, 'NVDA': 0.10243781084304397, 'PLTR': 0.06524948041294443, 'SPY': 0.18139185159458063}"
23,sim_fdeb79bb-ec23-4788-b6bf-6c9fc6a6eb1a,2025-06-01,100000,1000,0.3075688975783286,0.3570616490437389,0.8333824099431003,0.17,-0.1393539394130076,"{'GAP': 0.28838172036574544, 'GLD': 0.16377884431179682, 'GM': 0.07167350722895514, 'JPM': 0.39911411678110725, 'META': 0.006261093014543913, 'NVDA': 0.02390641779497621, 'PLTR': 0.009716979799946776, 'SPY': 0.037167320702928205}"
24,sim_c4e53aa2-bd17-483b-b335-22299760ace2,2025-06-01,100000,1000,0.488945363632259,0.565661073297135,0.8467002348960907,0.142,-0.1490674265656624,"{'GAP': 0.2279365131052333, 'GLD': 0.35097780596111344, 'GM': 0.011058260359720186, 'JPM': 0.03753188057128473, 'META': 0.08202674824433447, 'NVDA': 0.054524604568749496, 'PLTR': 0.21890325884008607, 'SPY': 0.01704092834947836}"
25,sim_22aa664b-ed52-40fc-8c13-050f39a42843,2025-06-01,100000,1000,0.4594338976919394,0.5288599113181347,0.849816535671548,0.148,-0.1807085018404748,"{'GAP': 0.020869311846682906, 'GLD': 0.15815718617776356, 'GM': 0.37025906561985933, 'JPM': 0.13802260444771694, 'META': 0.012357932764532549, 'NVDA': 0.06334266502175792, 'PLTR': 0.20410461358429005, 'SPY': 0.03288662053739675}"
26,sim_23ad52ba-b5d8-4c3d-887f-f9f819c7f419,2025-06-01,100000,1000,0.5593839686784361,0.5465153493310287,1.005248927319093,0.111,-0.1180244719962037,"{'GAP': 0.15600006884669798, 'GLD': 0.18775594654687622, 'GM': 0.017675790549453924, 'JPM': 0.0022084720129392547, 'META': 0.18156330460351816, 'NVDA': 0.3117000177076415, 'PLTR': 0.09417117984756529, 'SPY': 0.04892521988530753}"
27,sim_b472b5e1-f74e-4fcd-9278-681fb81f68f0,2025-06-01,100000,1000,0.5481626887563394,0.6086074911322757,0.8842524888333559,0.153,-0.1614436890006915,"{'GAP': 0.16641893663012072, 'GLD': 0.08230357095448802, 'GM': 0.03916192798293047, 'JPM': 0.049131106080369386, 'META': 0.18948507762571012, 'NVDA': 0.24465635772391248, 'PLTR': 0.12692926036107346, 'SPY': 0.10191376264139528}"
28,sim_7adefddf-0cca-41eb-bc66-2511aef1723a,2025-06-01,100000,1000,0.4353737304938187,0.4617737641671888,0.9211734479133572,0.149,-0.1462380828712434,"{'GAP': 0.1302891217343287, 'GLD': 0.020608785961486926, 'GM': 0.03252428306833092, 'JPM': 0.11630531968592046, 'META': 0.08595604425088224, 'NVDA': 0.291307725416375, 'PLTR': 0.005194245537213233, 'SPY': 0.3178144743454624}"
29,sim_21e5e011-de1b-437f-a0c2-c845c42d742b,2025-06-01,100000,1000,0.3856651093372437,0.3793545907042689,0.9902743199702004,0.121,-0.1261509823539041,"{'GAP': 0.07173480120815957, 'GLD': 0.06319201415478334, 'GM': 0.1958694810711704, 'JPM': 0.39765889368673285, 'META': 0.07903920876283024, 'NVDA': 0.07562064646598919, 'PLTR': 0.064184685892189, 'SPY': 0.05270026875814541}"
30,sim_2d7b9283-db3e-4a8f-bca8-4977163c55fb,2025-06-01,100000,1000,0.5353635830720597,0.6061644645976618,0.8667013884107619,0.182,-0.1969067554692302,"{'GAP': 0.33281724156713544, 'GLD': 0.011518907849505418, 'GM': 0.038235082229622464, 'JPM': 0.10009124400893746, 'META': 0.13606024472314493, 'NVDA': 0.10076192608895326, 'PLTR': 0.19548826087654597, 'SPY': 0.08502709265615496}"
31,sim_5e960814-07e9-4284-aab7-1aa200b1c2da,2025-06-01,100000,1000,0.2311949428303949,0.2440098590922386,0.9065000227994088,0.172,-0.1078508945196853,"{'GAP': 0.09583365372801592, 'GLD': 0.19309578783140047, 'GM': 0.13229396270107868, 'JPM': 0.1337303931054043, 'META': 0.04534920550730442, 'NVDA': 0.045561352791127024, 'PLTR': 0.0012064082810019177, 'SPY': 0.3529292360546672}"
32,sim_237a699e-d79e-4311-bd21-d1a69a04e93d,2025-06-01,100000,1000,0.347105222990977,0.3776284959438995,0.8926901084314817,0.147,-0.1159775697430787,"{'GAP': 0.2014593332123495, 'GLD': 0.22174617318044829, 'GM': 0.1413139133003387, 'JPM': 0.17880627751342978, 'META': 0.0677352980384853, 'NVDA': 0.005529399615921066, 'PLTR': 0.09487100635181638, 'SPY': 0.08853859878721113}"
33,sim_dde5bde8-fffd-4a9b-bc88-96fb5ba6ece6,2025-06-01,100000,1000,0.6153747266247699,0.7002784427887196,0.8644771702724211,0.102,-0.0950030365612332,"{'GAP': 0.09119608884740045, 'GLD': 0.20791527451189695, 'GM': 0.022674523960247404, 'JPM': 0.2757467779911584, 'META': 0.09870082055666322, 'NVDA': 0.017576238899032093, 'PLTR': 0.2812587403953136, 'SPY': 0.0049315348382879135}"
34,sim_c95cd68f-0c4f-4df0-9da6-b9bbd04aefcd,2025-06-01,100000,1000,0.742985378757996,0.9184005200288012,0.7981108054414094,0.159,-0.2231214884574778,"{'GAP': 0.060856735711020266, 'GLD': 0.049718985692339415, 'GM': 0.07570649867813874, 'JPM': 0.06725677841152183, 'META': 0.18918603617113774, 'NVDA': 0.0985924153048531, 'PLTR': 0.4429025238294829, 'SPY': 0.015780026201505835}"
35,sim_c671000f-a2f2-481b-ad3c-2322698c59c9,2025-06-01,100000,1000,0.5191367280404876,0.5687216262553707,0.8952301170482869,0.162,-0.203839957248007,"{'GAP': 0.24453127300394434, 'GLD': 0.028859401423517568, 'GM': 0.14966771744555898, 'JPM': 0.0675112867592862, 'META': 0.0054127758571937135, 'NVDA': 0.3604580507916667, 'PLTR': 0.0011257306006680241, 'SPY': 0.14243376411816436}"
36,sim_a4e3427e-b7f4-48ec-954b-a31a54a01e23,2025-06-01,100000,1000,0.6632003160591803,0.8350840206990212,0.7821971201321849,0.177,-0.2283059498015176,"{'GAP': 0.06850223928036282, 'GLD': 0.0018262916133940678, 'GM': 0.354882143114567, 'JPM': 0.05238174149758851, 'META': 0.02437474514315949, 'NVDA': 0.09239065967448817, 'PLTR': 0.374715425131604, 'SPY': 0.03092675454483595}"
37,sim_a9c9f8f8-f258-476c-96e4-ac0e47198cc9,2025-06-01,100000,1000,0.4376262126265058,0.5219223997440126,0.8193291049325412,0.168,-0.1641195073110427,"{'GAP': 0.25344623414889655, 'GLD': 0.1555031126931786, 'GM': 0.035107368069887325, 'JPM': 0.04619141675273761, 'META': 0.06299263616009085, 'NVDA': 0.027730089456797426, 'PLTR': 0.16098609957140497, 'SPY': 0.25804304314700655}"
38,sim_ec083450-a20c-44fe-9737-a455ca28dbd3,2025-06-01,100000,1000,0.6164340332307516,0.7149487673426127,0.8482202654671346,0.176,-0.2068262895505373,"{'GAP': 0.17893948841589166, 'GLD': 0.1032828196326577, 'GM': 0.023534021915903387, 'JPM': 0.024224148624975586, 'META': 0.08650078699244612, 'NVDA': 0.5355351706996083, 'PLTR': 0.027990090612048178, 'SPY': 0.019993473106468946}"
39,sim_8ba68f3b-9e78-4dec-b644-8454aab1d312,2025-06-01,100000,1000,0.6585562679332068,0.7812309290855561,0.830172288099695,0.119,-0.1480134921702905,"{'GAP': 0.10225358956530334, 'GLD': 0.10172624527504287, 'GM': 0.10593731638606269, 'JPM': 0.14234646901782338, 'META': 0.020873103340731315, 'NVDA': 0.12913809034278778, 'PLTR': 0.28452159606383143, 'SPY': 0.1132035900084171}"
40,sim_443195ee-c5a1-44a2-8d99-f49e8087f37e,2025-06-01,100000,1000,0.5292102808407135,0.5180414744821409,1.0022562022852342,0.129,-0.156158260282751,"{'GAP': 0.07990347369750707, 'GLD': 0.07383675582958989, 'GM': 0.3699017065492251, 'JPM': 0.037101216225745116, 'META': 0.036489067157410716, 'NVDA': 0.34273624750018133, 'PLTR': 0.05204020691547162, 'SPY': 0.007991326124869195}"
41,sim_01739646-2bad-4ba0-bbba-fa0de0e7a076,2025-06-01,100000,1000,0.7626264602181274,0.8648998437831962,0.8701891503714825,0.153,-0.2157337170624445,"{'GAP': 0.03400325154794502, 'GLD': 0.06161172878365227, 'GM': 0.06627726068271794, 'JPM': 0.09674456621383976, 'META': 0.19732300242193318, 'NVDA': 0.1504884424569378, 'PLTR': 0.3809453959791573, 'SPY': 0.012606351913816736}"
42,sim_2fd80e40-56bb-4543-bd98-23e952b493bf,2025-06-01,100000,1000,0.5427965299948891,0.5964237015530823,0.893318841299384,0.118,-0.1105871582139991,"{'GAP': 0.03313079604015013, 'GLD': 0.0873025601986777, 'GM': 0.04507335345310725, 'JPM': 0.2760022363664675, 'META': 0.13470824318478267, 'NVDA': 0.07256844138081144, 'PLTR': 0.22372662936963178, 'SPY': 0.12748774000637145}"
43,sim_f719d27e-61f7-438c-a0c9-743f18a0863b,2025-06-01,100000,1000,0.4331389031560311,0.4434291425027326,0.9542424315366768,0.147,-0.1119693420824702,"{'GAP': 0.07278273913920075, 'GLD': 0.23546228229124133, 'GM': 0.31569733349505374, 'JPM': 0.08776036483406024, 'META': 0.03851674563469176, 'NVDA': 0.09179233008358009, 'PLTR': 0.1258114521169433, 'SPY': 0.03217675240522877}"
44,sim_a6e37d45-53fe-42f8-91fd-38a80d6d9c69,2025-06-01,100000,1000,0.33053020039875,0.3026432216594211,1.0591025255456006,0.109,-0.0746792461617357,"{'GAP': 0.06098148597420178, 'GLD': 0.32277779133927237, 'GM': 0.15022938846976522, 'JPM': 0.2086692442326947, 'META': 0.03590270848042987, 'NVDA': 0.09755590730893753, 'PLTR': 0.05547729946778189, 'SPY': 0.06840617472691657}"
45,sim_30ce4c16-a7dd-45c2-bd0b-e2261baeaef8,2025-06-01,100000,1000,0.3736518533600085,0.381932249004752,0.952137072236296,0.138,-0.1236850255374396,"{'GAP': 0.1291328648180563, 'GLD': 0.16381901491384274, 'GM': 0.2080809833279654, 'JPM': 0.28019315331904604, 'META': 0.0015750715599125774, 'NVDA': 0.18426749272013068, 'PLTR': 0.012514147478549264, 'SPY': 0.020417271862497016}"
46,sim_2b2ac7be-6058-4ed7-a090-230174f2588f,2025-06-01,100000,1000,0.6214480506733872,0.7328158553791516,0.8343815791990882,0.137,-0.1528505060563293,"{'GAP': 0.1688974317034033, 'GLD': 0.2064535387361094, 'GM': 0.059470030091525496, 'JPM': 0.04109305111768105, 'META': 0.08851597378899437, 'NVDA': 0.044087056313253714, 'PLTR': 0.32228860227231915, 'SPY': 0.06919431597671351}"
47,sim_f0a06daa-c1b3-4271-a5ab-2410a4492ed4,2025-06-01,100000,1000,0.745040789591658,0.90634095637959,0.8109980956038925,0.165,-0.2331554301512046,"{'GAP': 0.1426417572422275, 'GLD': 0.08011498821196007, 'GM': 0.1515437390758725, 'JPM': 0.053745435415929674, 'META': 0.04033225178089423, 'NVDA': 0.10429071959606939, 'PLTR': 0.4046569782949704, 'SPY': 0.022674130382076146}"
48,sim_2480972c-d27b-4287-8d76-0e91555249d8,2025-06-01,100000,1000,0.4109169423959389,0.3799698591237785,1.0551282760176424,0.091,-0.0619006772774089,"{'GAP': 0.15676164632914427, 'GLD': 0.34738207020269185, 'GM': 0.01954719684149375, 'JPM': 0.05538383193310546, 'META': 0.1396475397198055, 'NVDA': 0.1173587636258929, 'PLTR': 0.07364137593301065, 'SPY': 0.09027757541485577}"
